count,dst,relation,src,weight
1,sent_e2ec7c0556a5,CANDIDATE_CHUNK,what was iqbal f qadir on when he participated in an attack on a radar station located on western shore of the okhamandal peninsula,0.8
1,sent_e697246d6c94,CANDIDATE_CHUNK,what was iqbal f qadir on when he participated in an attack on a radar station located on western shore of the okhamandal peninsula,0.8
1,sent_f338d3bb0ddd,CANDIDATE_CHUNK,what was iqbal f qadir on when he participated in an attack on a radar station located on western shore of the okhamandal peninsula,0.8
1,sent_08316980135c,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_19872d7d7633,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_1ade13238217,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_1db950489d5a,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_23620dfa025e,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_3086954fa8a1,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_34c32d796867,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_39fc610e15c8,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_54559487da36,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_704bef5eeb93,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_8e5c2a7709bc,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_a2edd1acb2a3,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_abf8a09b577b,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_d0028be47401,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_da9c404103c9,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_e3a9bc5c4282,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_e5f6cf2a1103,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_f9063d8b1984,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_fce4188b2652,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_fcf62d11c0d5,CANDIDATE_CHUNK,what was richard connells best known work the hounds of zaroff also published as,0.8
1,sent_17681ecd6bcc,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_41eeb3863993,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_4c05b0fe4152,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_5f71689eac1b,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_603719fa2587,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_61e801981cb5,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_66a617b3bcb0,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_66edd71950ff,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_6f428ef35ed2,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_71c3e03854b0,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_786f8da003f4,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_7fe3084a5fc5,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_8b32ec906745,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_8cad1fc8a137,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_9d1ebbffa491,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_bca7a93c2c5a,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_c103c1ab1710,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_ccacea6bb3e2,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_d94267e94f90,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_fecf3aefdf07,CANDIDATE_CHUNK,what was the concept of the business eric s pistorius worked for after being an attorney,0.8
1,sent_1fa96198599a,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_2036132a1eff,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_2df07eb855d2,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_2f7c8fd112a6,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_3928a33310c4,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_531f34b2e760,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_5605fccde88b,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_56c020994b0a,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_5e0a386cbb09,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_61c9409db278,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_66986cf94c41,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_6b376b1eab01,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_9cb138bd6019,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_9e1fd43cea7c,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_a7b0d9eeeb55,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_acc2e2b2b6ea,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_b9bae79566b0,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_d8fc8fdd5432,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_ee4542ffcec5,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_f335e3fe651a,CANDIDATE_CHUNK,what was the name of juan manuel marquezs wbo champion holding younger brother,0.8
1,sent_11178a0c9efc,CONTAINS,whats the story morning glory,1.0
1,sent_ab9fa99913a0,CONTAINS,whats the story morning glory,1.0
1,sent_33745fa82c60,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_35e4c58f8f2c,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_3966aeb66b4c,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_3d02c5534c23,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_71d3ee96f5e0,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_776eb771aa14,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_894ea34f833f,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_8a7de82efaf1,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_8e605661dafc,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_98a09ac07934,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_9df756767553,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_a0424450d528,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_b2c54da28d5a,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_b8ccba98e33b,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_d409a3df29fa,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_d45ff546221e,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_e4dd64530f2d,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_e85886b1d85f,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_eb9e5d65ab9a,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_efa2b98f9cf2,CANDIDATE_CHUNK,when did senator ted kennedy helped dedicate a new room at the location to his maternal grandfather john f fitzgerald,0.8
1,sent_01544a21c85e,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_095305640c60,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_1ac5016d27ed,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_2e8fd2585181,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_3e5c443a2202,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_4edc9192d456,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_4eef2dc723bf,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_5df287fc43f1,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_680102fb74db,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_6b9d15ed7aaf,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_6ce27632d663,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_6de368db0425,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_96d62b910f35,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_989e10e8d5ba,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_b8827cc7f6cb,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_bef981d3fa34,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_db50052795c8,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_eae46c2f59b7,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_eceb2b24eb46,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_f6c9dbab17b3,CANDIDATE_CHUNK,when did the park at which tivolis koncertsal is located open,0.8
1,sent_3ca984b83483,CONTAINS,when patty went to college,1.0
1,sent_01e125782de6,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_0f7f1d4757a4,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_164e1d7ac235,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_17bc39802deb,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_1a096d6fa507,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_3167149c9e55,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_34e992ed8746,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_4d950424c97d,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_76711395fb9a,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_782fffa5e494,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_7e0fd8a58f52,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_8034204ce502,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_8af694b2a8d9,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_a1cc05f98a77,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_a8913937212a,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_c13d51aead5e,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_c9f6b0e466b5,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_d3786f27fc61,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_d3dd8cc12229,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_fa779dba0bcb,CANDIDATE_CHUNK,where is the international airport which eagle aviation wet lease operations were based in located,0.8
1,sent_11f1693076c1,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_21a5c330fe90,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_268f42da6194,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_3cdfc4e228a5,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_51b0eacddee6,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_52e8d68c6efd,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_53157c70caff,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_5520e595866b,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_629284a1d470,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_7817a897d987,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_7fe8d47d1791,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_8147651ddb6d,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_841bddf341fb,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_84ba36e42ac4,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_910f0309772b,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_a6568cb48523,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_a890cf05b361,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_b0ad8c24ebfd,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_e8060ca7d7b6,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_f0cad0037994,CANDIDATE_CHUNK,which american popular music and country music singer recorded j d souther song,0.8
1,sent_029582c4247b,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_0c3daf517eb5,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_1eda05a7182c,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_236b12a67fc8,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_27d49c7e8ae9,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_366a90ea6e45,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_4a8d647ea78d,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_6bffad100dfd,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_6f798b5776f3,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_749b09314db6,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_7b93a5e0d092,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_9b0b1e330ee2,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_a79758824dfb,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_bb76ac0d72da,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_cb2c1a97e58d,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_df039e6886d8,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_e1c7fff35670,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_ea3a6cd5ad93,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_ed8e861db9a5,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_f118b643de8b,CANDIDATE_CHUNK,which blackzilians fighter is currently competing in the middleweight division of ultimate fighting championship,0.8
1,sent_0400a5774e09,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_05c5415e87c9,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_0eb5b6ede2a0,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_12c258721ccc,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_145316f2ede1,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_17332a09ef7f,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_4e9a23f18eab,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_6299ec88aa38,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_7d69c13f80f3,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_8f498a0ad778,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_97fe1894d8f3,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_a0562f055e53,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_aaefe5252186,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_b49594bab7cf,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_d76ad1b6a92e,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_dbf2b9d91ea5,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_dd8f5801216d,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_dfe189f95884,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_e3c99338991c,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_fa028f9fc3c0,CANDIDATE_CHUNK,which canal miami canal or dundee canal also supplies hydropower and water for manufacturing,0.8
1,sent_0ec1a99eb723,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_10e204f25c58,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_143210666877,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_1efa4b8c98a7,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_202355e770cd,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_2b67b20e47ce,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_2f40d630ee32,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_7dcc3302b3a6,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_8f188399b333,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_9245541288e2,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_9e239c874d61,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_9e82a4737cfa,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_aaa5f14a2894,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_b565af5ca4dd,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_bb23f671612b,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_c00fe0c428fb,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_cf2cecb06c4b,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_da82b3c6b50c,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_e6069ea37d5f,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_ec001646b7cb,CANDIDATE_CHUNK,which captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of new netherland and the native lenape population,0.8
1,sent_08266158cff3,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_0d59d8f6497a,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_1fad045d37eb,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_216e444a941e,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_39025198f800,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_3a2236238ece,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_3d7250614b6d,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_5223886a3361,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_5d2a90f67e85,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_70af8abc8772,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_7994e1288497,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_7ab71c12054e,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_7c2249dfa6eb,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_7f78d53fa9b3,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_7fbf9341172d,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_88cb0b365681,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_9ab342be5018,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_d75979bf9aee,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_da659c6d0a86,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_f9f9070175e3,CANDIDATE_CHUNK,which port city lies approximately 25 km north of the lingnan fine arts museum,0.8
1,sent_0fd5e5d0d132,CANDIDATE_CHUNK,which rock band chose its name by drawing it out of a hat switchfoot or midnight oil,0.8
1,sent_1229f32f0b44,CANDIDATE_CHUNK,which rock band chose its name by drawing it out of a hat switchfoot or midnight oil,0.8
1,sent_1950f177be45,CANDIDATE_CHUNK,which rock band chose its name by drawing it out of a hat switchfoot or midnight oil,0.8
1,sent_278695c56abd,CANDIDATE_CHUNK,which rock band chose its name by drawing it out of a hat switchfoot or midnight oil,0.8
1,sent_4c2b69cc27d5,CANDIDATE_CHUNK,which rock band chose its name by drawing it out of a hat switchfoot or midnight oil,0.8
