doc_title,id,is_gold,label,reliability,type
Do You... (Miguel song),sent_e51ac8cab446,False," ""Do You..."" is a love song built around gentle guitar strumming and a playful rhythm section.",0.8,Sentence
Matt Groening,sent_e53f44717c1c,True,"Matthew Abraham ""Matt"" Groening ( ; born February 15, 1954) is an American cartoonist, writer, producer, animator, and voice actor.",0.8,Sentence
Dollar for the Dead,sent_e548491372af,False, It is the third western film which Estevez stars.,0.8,Sentence
West Bloomfield High School,sent_e592a539bfdd,False," In addition, it established additional Advanced Placement courses starting the 2010-2011 school year.",0.8,Sentence
Mr. Bean's Holiday,sent_e59e68cbb4b3,False," It is the second film based on the television series ""Mr. Bean"", following the 1997 ""Bean"".",0.8,Sentence
Thrill of a Romance,sent_e5f6cf2a1103,False, The film was directed by Richard Thorpe and written by Richard Connell and Gladys Lehman.,0.8,Sentence
Johnny English Reborn,sent_e600f3a3e2ff,False,Johnny English Reborn is a 2011 British action comedy film parodying the James Bond secret agent genre.,0.8,Sentence
Twelve Men,sent_e6069ea37d5f,False,"The Council of Twelve Men was a group of 12 men, chosen on 29 August 1641 by the residents of New Netherland to advise the Director of New Netherland, Willem Kieft, on relations with the Native Americans due to the murder of Claes Swits.",0.8,Sentence
Ken Stott,sent_e67392f6fc3d,False," His many notable roles in UK television include the role of Edward 'Eddie' McKenna in the Scottish BBC miniseries ""Takin' Over The Asylum"" (1994) co-starring with a young David Tennant, the title character DI John Rebus in the crime fiction-mystery series ""Rebus"" (2000–2007) and also as DCI Red Metcalfe in ""Messiah"" (2001–2008).",0.8,Sentence
Wilmslow High School,sent_e67f720d827e,False," The school is designated ""good"" by Ofsted.",0.8,Sentence
Sevastopol Radar Station,sent_e697246d6c94,False," It is located between the Cape of Chersones and the auxiliary airfield ""Chersones"" (Marine Aviation of the Black Sea Fleet) in Sevastopol and was part of the Soviet missile attack warning system.",0.8,Sentence
Zea perennis,sent_e6e534748460,False," The other perennial, ""Z. diploperennis,"" is the sister taxon of ""Z. perennis"".",0.8,Sentence
2012 Trophée des Alpilles – Doubles,sent_e719a19a8b05,False,Pierre-Hugues Herbert and Édouard Roger-Vasselin were the defending champions but Roger-Vasselin decided not to participate.,0.8,Sentence
Alan White (Oasis drummer),sent_e768b12f436e,False, White left Oasis in early 2004 in somewhat unclear circumstances.,0.8,Sentence
Chinese Australians,sent_e772914ae520,False," As a whole, Australian residents identifying themselves as having Chinese ancestry made up 5.6% of those nominating their ancestry at the 2016 census and numbered 1,213,903.",0.8,Sentence
A Love Song (Lee Greenwood song),sent_e7876f28283d,False," It was released in October 1982 as the second single from his album ""Love Will Turn You Around"".",0.8,Sentence
Memo from Turner,sent_e7e8b81f5c2e,False," It was re-released in October 2007 on a seventeen-song retrospective compilation album ""The Very Best of Mick Jagger"", making a re-appearance as a Jagger solo effort.",0.8,Sentence
Jimmie Rodgers (pop singer),sent_e8060ca7d7b6,False,"James Frederick Rodgers (born September 18, 1933, Camas, Washington) is an American popular music singer.",0.8,Sentence
Patrick Kennedy (1823–1858),sent_e85886b1d85f,False,"Patrick Kennedy (February 16, 1823 – November 22, 1858) was an Irish farmer, businessman, and politician who moved to East Boston, Massachusetts from County Wexford, Ireland.",0.8,Sentence
The Stone Book Quartet,sent_e8b712b8ff71,False,"The Stone Book Quartet, or Stone Book series, is a set of four short novels by Alan Garner and published by William Collins, Sons, from 1976 to 1978.",0.8,Sentence
Ahvaz Field,sent_e8e352082f3b,False, The field is owned by state-owned National Iranian Oil Company (NIOC) and operated by National Iranian South Oil Company (NISOC).,0.8,Sentence
Aghajari oil field,sent_e9a892975266,False, It was discovered in 1938 and developed by National Iranian Oil Company.,0.8,Sentence
Berber orthography,sent_e9d40078fe34,False," Following the spread of Islam, some Berber scholars also utilized the Arabic script.",0.8,Sentence
Jack Marshman,sent_ea3a6cd5ad93,False, He was the Middleweight Cage Warriors Fighting Championship (CWFC) champion and Lonsdale Middleweight Champion.,0.8,Sentence
Pepper Tree Playfield,sent_eae46c2f59b7,False," It is located at the corner of Reino- and Old Conejo Roads, and was acquired by the Conejo Recreation & Park District (CRPD) in 1977, but not developed nor opened until 1983.",0.8,Sentence
Hit-Girl (comic book),sent_eaee60887f19,False,"Hit-Girl is a creator-owned comic book series written by Mark Millar and illustrated by John Romita, Jr. The series is published by Marvel Comics under the company's Icon imprint.",0.8,Sentence
Zea perennis,sent_eb8c9a417ff3,False," It is one of the two perennial species in the genus ""Zea"".",0.8,Sentence
Danny Barcelona,sent_eb92cf0e34b6,False," Armstrong usually followed up by calling himself ""the little Arabian boy"".",0.8,Sentence
Kara Kennedy,sent_eb9e5d65ab9a,False,"Kara Anne Kennedy Allen (February 27, 1960 – September 16, 2011) was a member of the American political dynasty, the Kennedy family.",0.8,Sentence
Yakel House and Union Brewery,sent_ebb1e7bb5ea6,False," The Netzhammer family ran the brewery until it closed in 1952;, notably, the brewery continued production during Prohibition by making near beer.",0.8,Sentence
Tommy's Honour,sent_ebbfc155a08b,False, The film won Best Feature Film at the 2016 British Academy Scotland Awards.,0.8,Sentence
English Neighborhood,sent_ec001646b7cb,False," Earlier attempts at settlement at Achter Col (""behind the ridge"") and Vriessendael had been compromised in conflicts with the precolonial population, phratries of the Lenape known by their exonyms, the Hackensack and the Tappan.",0.8,Sentence
Ventu Park Open Space,sent_eceb2b24eb46,False,"Ventu Park Open Space is a 141-acre open space area in Newbury Park, California.",0.8,Sentence
Luke Barnatt,sent_ed8e861db9a5,False, Barnatt competes in the middleweight division of the Absolute Championship Berkut.,0.8,Sentence
St. John's High School (South Carolina),sent_ee156751530e,False," St. John's competes at the A level in football, volleyball, basketball (boys and girls), wrestling, soccer, track, baseball, and softball.",0.8,Sentence
Juan Manuel Márquez vs. Juan Díaz II,sent_ee4542ffcec5,False,"Juan Manuel Márquez vs. Juan Diaz was a boxing lightweight title superfight, in a rematch of the 2009 Fight of the Year.",0.8,Sentence
Beauty and the Beast (1991 soundtrack),sent_ee77301a583d,False," While the majority of the album's content remains within the musical theatre genre, its songs have also been influenced by French, classical, pop and Broadway music.",0.8,Sentence
Robin Hood (2018 film),sent_ee879f89c9ea,False," It will be released by Lionsgate's Summit Entertainment in all IMAX theatres on September 21, 2018.",0.8,Sentence
High Tech High North County,sent_eebf06d256ec,False," Each year, there had been a new class added.",0.8,Sentence
Natalie Zea,sent_eefdd08e5a21,False, Zea began her acting career in theatre.,0.8,Sentence
Rag Sefid oil field,sent_ef57e17c8eb9,False, It was discovered in 1964 and developed by National Iranian Oil Company and began production in 1966.,0.8,Sentence
Potato Head Blues,sent_ef5c0ddf1486,False, It was recorded during a remarkably productive week in which Armstrong's usual Hot Five was temporarily expanded to seven players by the addition of tuba and drums; over five sessions the group recorded twelve sides.,0.8,Sentence
Awake (film),sent_ef80c69bd0f1,False," The film was released in the United States and Canada on November 30, 2007.",0.8,Sentence
Kerry Kennedy,sent_efa2b98f9cf2,False," She is also a niece of the late President John F. Kennedy and United States Senator Ted Kennedy, and a cousin of former U.S. Ambassador to Japan Caroline Kennedy and Maria Shriver, the estranged wife of actor, bodybuilder, and former California Governor Arnold Schwarzenegger.",0.8,Sentence
2012 Wimbledon Championships – Men's Doubles,sent_f005ff375cbb,False, Marray and Nielsen won the title defeating fifth seeded Robert Lindstedt and Horia Tecău who competed in their third consecutive Wimbledon final.,0.8,Sentence
Sinclair Oil Corporation,sent_f0967bb71efb,False," Originally a New York corporation, Sinclair Oil reincorporated in Wyoming in 1976.",0.8,Sentence
KOKO-FM,sent_f0aa3ee0691d,False," KOKO 94 is the home for the Art Laboe Connection, and The Art Laboe Sunday Night Special.",0.8,Sentence
Albert Campbell (singer),sent_f0cad0037994,False," He was best known for his many duo recordings with Henry Burr, and as a member of the Peerless Quartet and other vocal groups, but also recorded successfully as a solo singer both under his own name and under various pseudonyms including Frank Howard.",0.8,Sentence
Lisa Simpson,sent_f111cf199c3d,True, Cartoonist Matt Groening created and designed her while waiting to meet James L. Brooks.,0.8,Sentence
Kelvin Gastelum,sent_f118b643de8b,False,"Kelvin Gastelum (born October 24, 1991) is an American professional mixed martial artist who is currently signed to the Ultimate Fighting Championship (UFC).",0.8,Sentence
The Subtle Knife,sent_f16add332efa,False," Will Parry is introduced as a companion to Lyra, and together they explore the new realms to which they have both been introduced.",0.8,Sentence
Secret service,sent_f17fbd80051d,False, The tasks and powers of a secret service can vary greatly from one country to another.,0.8,Sentence
Lisa Simpson,sent_f1839b93c482,False, She is the middle child and most intelligent of the Simpson family.,0.8,Sentence
Oscar Peterson Plays George Gershwin,sent_f1a9af460a3d,False,Oscar Peterson Plays George Gershwin is a 1952 album by pianist Oscar Peterson of popular songs written by George Gershwin and Ira Gershwin.,0.8,Sentence
Divorce Italian Style,sent_f23616a10c0f,False,"Divorce Italian Style (Italian: ""Divorzio all'italiana"" ) is a 1961 Italian comedy film directed by Pietro Germi.",0.8,Sentence
Loaded (band),sent_f2ce49738218,False," Since 2009, Isaac Carpenter (formerly of Loudermilk, Gosling, and The Exies) has been the band's drummer, replacing Geoff Reading (formerly of New American Shame and Green Apple Quick Step).",0.8,Sentence
Louis Armstrong and His Hot Seven,sent_f2d096d69fe4,False,"Louis Armstrong and his Hot Seven was a jazz studio group organized to make a series of recordings for Okeh Records in Chicago, Illinois, in May 1927.",0.8,Sentence
Tina Heath,sent_f2df7690aa04,False," Other TV appearances included a role in the BBC's ""Play Of The Month: The Linden Tree"" by J.B. Priestley in 1974; ""Churchill's People"" in 1975; Muriel Spark's ""The Girls Of Slender Means""; and The Sweeney in 1976.",0.8,Sentence
Elizabeth Jagger,sent_f2f1b2e3acc6,False," Born in New York City, she is the eldest daughter of Mick Jagger and Jerry Hall.",0.8,Sentence
Rafael Márquez (boxer),sent_f335e3fe651a,True, His older brother Juan Manuel Márquez is also a professional boxer and multiple-time world champion.,0.8,Sentence
Skrunda-1,sent_f338d3bb0ddd,False, The two barn-like radars were one of the most important Soviet early warning radar stations for listening to objects in space and for tracking possible incoming ICBMs.,0.8,Sentence
Lyra (song),sent_f3b1062e8376,False,"""Lyra"" is a song written, produced, and performed by British recording artist Kate Bush, from the 2007 soundtrack album ""The Golden Compass"" from the film of the same name.",0.8,Sentence
Lum's Love Song,sent_f3c75226db71,False," The song was used as the theme song from its debut on October 14, 1981 until the 77th episode released on July 20, 1983.",0.8,Sentence
Zea nicaraguensis,sent_f3dd599d0a7a,False," Virtually all populations of teosinte are either threatened or endangered: ""Z. nicaraguensis"" survives as about 6000 plants in an area of 200 x 150 m.",0.8,Sentence
List of Running Man episodes,sent_f415df77bc57,False,"Running Man (Korean: 런닝맨 ) is a South Korean variety show, part of SBS's ""Good Sunday"" lineup.",0.8,Sentence
"Patrick Henry High School (Ashland, Virginia)",sent_f4c8af281e8d,False," Patrick Henry High has an International Baccalaureate program, as well as a NJROTC program.",0.8,Sentence
Louis Armstrong Hot Five and Hot Seven Sessions,sent_f5cb134de0ca,False,The Louis Armstrong Hot Five and Hot Seven Sessions were recorded between 1925 and 1928 by Louis Armstrong with his Hot Five and Hot Seven groups.,0.8,Sentence
Tivoli Two,sent_f6c9dbab17b3,False,Tivoli Two is a live album by pianist Duke Jordan's Trio recorded at the Tivolis Koncertsal and first released on the Danish SteepleChase label in 1984.,0.8,Sentence
Queens,sent_f7429b76c877,False," Coterminous with Queens County since 1899, the borough of Queens is the second-largest in population (after Brooklyn), with a census-estimated 2,333,054 residents in 2016, approximately 48% of them foreign-born.",0.8,Sentence
Rich LeFevre,sent_f7696a033e29,False," Rich and his wife, Carlene LeFevre, are said to form the ""First Family of Competitive Eating"" in spite of having normal weights and ages around 60, and are both top ranked members of the International Federation of Competitive Eating.",0.8,Sentence
Kissed It,sent_f81734c6801a,False," It is the second US single from her fifth album ""The Sellout"".",0.8,Sentence
Lisa Simpson,sent_f81bec5d946d,False," After appearing on ""The Tracey Ullman Show"" for three years, the Simpson family were moved to their own series on Fox, which debuted on December 17, 1989.",0.8,Sentence
Greene King,sent_f82f9c92e2a2,False," The company owns pubs, restaurants and hotels.",0.8,Sentence
Mexican Federal Highway 40,sent_f83809b472a8,False," It is called Interoceanic as, once finished, the cities of Matamoros, Tamaulipas, on the Gulf of Mexico and Mazatlán on the Pacific Ocean will be linked.",0.8,Sentence
Old Heidelberg (1915 film),sent_f888e17df31d,False," The film still survives, unlike many productions of the era.",0.8,Sentence
Becker–Edberg rivalry,sent_f8b9b597756a,False,The tennis players Boris Becker (Germany) and Stefan Edberg (Sweden) met 35 times between 1984 and 1996.,0.8,Sentence
William Henry Oliphant Smeaton,sent_f9063d8b1984,False," His best known work, ""The Life and Works of William Shakespeare"" (1911), was especially successful and enjoyed several reprints.",0.8,Sentence
Badlands Unlimited,sent_f9567c15e0da,False,"Badlands Unlimited is a New York-based independent publisher founded by the artist Paul Chan (artist) in 2010, and consists of artists Micaela Durand (Director), Ian Cheng (Editor at Large), Parker Bruce, and Ambika Subramaniam.",0.8,Sentence
Red Sails in the Sunset (album),sent_f9e953acf27a,False," ""Red Sails in the Sunset"" contains the only Midnight Oil tracks with lead vocals provided by their drummer Rob Hirst, ""When the Generals Talk"" and ""Kosciusko"".",0.8,Sentence
Wujaki,sent_f9f9070175e3,False," It lies approximately 25 km south of Rozogi, 25 km south-east of Szczytno, and 65 km south-east of the regional capital Olsztyn.",0.8,Sentence
Golovnaya Dam,sent_fa028f9fc3c0,False, Two of the turbines in the 240 MW power station discharge water into a canal on the left bank of the river.,0.8,Sentence
Bishop International Airport,sent_fa779dba0bcb,False," Additionally, FedEx Express and a FedEx Feeder affiliate operate cargo services out of the airport.",0.8,Sentence
Loaded discography,sent_fa8caa64ab68,False," Since 2001, the band's line-up has included vocalist and rhythm guitarist Duff McKagan (Velvet Revolver and formerly of Guns N' Roses), lead guitarist Mike Squires (formerly of Nevada Bachelors and Alien Crime Syndicate) and bassist Jeff Rouse (formerly of Alien Crime Syndicate, Sirens Sister and Vendetta Red).",0.8,Sentence
22 Jump Street (Original Motion Picture Score),sent_faaca209170a,False,"22 Jump Street (Original Motion Picture Score) is the official score album for the 2014 Columbia Pictures film ""22 Jump Street"" featuring music by composer Mark Mothersbaugh.",0.8,Sentence
Lipstick (1960 film),sent_fabe51a552e6,False, The film's plot was loosely inspired by actual events.,0.8,Sentence
Alexei Kondratiev,sent_fae4c7f82aaa,False," At various times, he taught all six of the living Celtic languages.",0.8,Sentence
Interamerican Scout Jamboree,sent_fb0a1fffaf08,False, The host country is elected during the Interamerican Scout Conference.,0.8,Sentence
Dungeness School,sent_fb1170cb4a6d,False, The idea for the school was formed in 1892 by the settlers of the Dungeness area.,0.8,Sentence
Scott Adkins,sent_fb2a576a90d2,False," Adkins has also appeared in ""EastEnders"", ""Hollyoaks"", ""Doctors"" as well as starred in many direct-to-video films.",0.8,Sentence
Adrian Mannarino,sent_fb6ca4ada12f,False,Adrian Mannarino (born 29 June 1988) is a French professional tennis player who is currently ranked world No. 31 in men's singles by the Association of Tennis Professionals (ATP).,0.8,Sentence
Kevin McKidd,sent_fb716ae41a41,False,"Kevin McKidd (born 9 August 1973) is a Scottish-American television and film actor, director, and occasional singer.",0.8,Sentence
Young Romance (film),sent_fb73e8fa5ff9,False, The film is based on the play of the same name by William C. deMille who also wrote the screenplay.,0.8,Sentence
Mazanderani language,sent_fb76a0d34498,False," The Gilaki and Mazandarani languages (but not other Iranian languages) share certain typological features with Caucasian languages (specifically South Caucasian languages), reflecting the history, ethnic identity, and close relatedness to the Caucasus region and Caucasian peoples of the Mazandarani people and Gilaki people.",0.8,Sentence
Do You... (Miguel song),sent_fb99ede8403d,False," Its lyrics pose flirtatious, rhetorical questions and feature both metaphorical and literal references to narcotics.",0.8,Sentence
Oscar Peterson Plays the George Gershwin Songbook,sent_fbb5f97a1fd9,False,Oscar Peterson Plays the George Gershwin Songbook is a 1959 album by pianist Oscar Peterson of compositions written by George Gershwin.,0.8,Sentence
Michaël Llodra,sent_fbb9db59bc8a,True," He is a successful doubles player with three Grand Slam championships and an Olympic silver medal, and has also had success in singles, winning five career titles and gaining victories over Novak Djokovic, Juan Martín del Potro, Tomáš Berdych, Robin Söderling, Jo-Wilfried Tsonga, Nikolay Davydenko, Janko Tipsarević and John Isner.",0.8,Sentence
"Patrick Henry High School (Ashland, Virginia)",sent_fbcada18e567,False," When the junior high school was changed to a middle school in 1988, Patrick Henry became a high school enrolling students in grades nine through twelve.",0.8,Sentence
Nick Jordan (character),sent_fc780176bf3f,False," He returned again to ""Holby City"" in 2006, taking on the role of General Surgical Consultant, departing a few months later in order to pursue a transfer back to cardiothoracics.",0.8,Sentence
LRRC (Luddite Rural Recording Cooperative),sent_fce4188b2652,False," The LRRC online store also stocked a variety of what O'Connell called ""Homemade Music from Kentuckiana and Abroad,"" including recordings by regional underground bands like Vollmar, Mt. Gigantic, and Bronze Float.",0.8,Sentence
William Henry Oliphant Smeaton,sent_fcf62d11c0d5,False," He also contributed several biographies for the ""Famous Scots Series"" published by Oliphant, Anderson and Ferrier.",0.8,Sentence
Northern Nevada 3A Region,sent_fd89c3d8a524,False," The Northern 3A league is the 2nd largest school level, which has schools with enrollments of 461 to 1200.",0.8,Sentence
Joe Estevez,sent_fde23915ed0f,False,"Joseph ""Joe"" Estevez (born February 13, 1946) is an American actor, director and producer.",0.8,Sentence
The Stone Book Quartet,sent_fe0960dc0905,True," Set in eastern Cheshire, they feature one day each in the life of four generations of Garner's family and they span more than a century.",0.8,Sentence
Eric S. Pistorius,sent_fecf3aefdf07,True,"Eric S. Pistorius (born 1956), is a Circuit court Judge of the Seventh Circuit of Illinois, residing from Jerseyville, Illinois.",0.8,Sentence
Dollar for the Dead,sent_fee40dd4298e,False, Film directed and written by Gene Quintano and starring Emilio Estevez.,0.8,Sentence
All About Lisa,sent_ff805e813d57,False,"""All About Lisa"" is the twentieth episode and season finale of ""The Simpsons""<nowiki>'</nowiki> nineteenth season.",0.8,Sentence
,seoul,,GPE,0.8,Entity
,september,,NOUN_PHRASE,0.8,Concept
,september 14 1973,,DATE,0.8,Entity
,september 16 2011,,DATE,0.8,Entity
,september 17 2006,,DATE,0.8,Entity
,september 18 1933,,DATE,0.8,Entity
,september 19 2009,,DATE,0.8,Entity
,september 1988,,DATE,0.8,Entity
,september 2010,,DATE,0.8,Entity
,september 21 2018,,DATE,0.8,Entity
,september 25 1979,,DATE,0.8,Entity
,september 25 2012,,DATE,0.8,Entity
,september 26 1898 july 11 1937,,DATE,0.8,Entity
,september 26 1981,,DATE,0.8,Entity
,september 8 1959,,DATE,0.8,Entity
,serafino film,,Serafino (film),0.8,Document
,series,,NOUN_PHRASE,0.8,Concept
,service,,NOUN_PHRASE,0.8,Concept
,settlement,,NOUN_PHRASE,0.8,Concept
,settlers,,NOUN_PHRASE,0.8,Concept
,seuss,,PERSON,0.8,Entity
,sevastopol,,ORG,0.8,Entity
,sevastopol radar station,,Sevastopol Radar Station,0.8,Document
,seven faces,,Seven Faces,0.8,Document
,seven players,,NOUN_PHRASE,0.8,Concept
,seven radar antennas,,NOUN_PHRASE,0.8,Concept
,several awards,,NOUN_PHRASE,0.8,Concept
,several biographies,,NOUN_PHRASE,0.8,Concept
,several different attractions,,NOUN_PHRASE,0.8,Concept
,several genres,,NOUN_PHRASE,0.8,Concept
,several passenger airlines,,NOUN_PHRASE,0.8,Concept
,several reprints,,NOUN_PHRASE,0.8,Concept
,several tracks,,NOUN_PHRASE,0.8,Concept
,shamasdin,,ORG,0.8,Entity
,shapiro,,NOUN_PHRASE,0.8,Concept
,shapiro bernstein co,,ORG,0.8,Entity
,sharon stone,,PERSON,0.8,Entity
,shaun the sheep movie,,WORK_OF_ART,0.8,Entity
,sherdog,,GPE,0.8,Entity
,shia labeouf,,NOUN_PHRASE,0.8,Concept
,shipka,,ORG,0.8,Entity
,short fiction,,NOUN_PHRASE,0.8,Concept
,short films,,NOUN_PHRASE,0.8,Concept
,short good night,,NOUN_PHRASE,0.8,Concept
,shyness,,NOUN_PHRASE,0.8,Concept
,sidney george reilly mc,,PERSON,0.8,Entity
,sidney reilly,,Sidney Reilly,0.8,Document
,signals,,NOUN_PHRASE,0.8,Concept
,sigur ros,,PERSON,0.8,Entity
,simply tivoli,,NOUN_PHRASE,0.8,Concept
,simply tunak,,NOUN_PHRASE,0.8,Concept
,simpson,,PERSON,0.8,Entity
,simpsons,,ORG,0.8,Entity
,sinaloa,,ORG,0.8,Entity
,sinclair oil,,ORG,0.8,Entity
,sinclair oil corporation,,ORG,0.8,Entity
,single right round,,NOUN_PHRASE,0.8,Concept
,singles,,NOUN_PHRASE,0.8,Concept
,sirens sister,,NOUN_PHRASE,0.8,Concept
,six acres,,NOUN_PHRASE,0.8,Concept
,six decades,,DATE,0.8,Entity
,six entries,,NOUN_PHRASE,0.8,Concept
,six grammy awards,,NOUN_PHRASE,0.8,Concept
,six years,,DATE,0.8,Entity
,six zones,,NOUN_PHRASE,0.8,Concept
,sjhs,,NOUN_PHRASE,0.8,Concept
,skelly,,ORG,0.8,Entity
,skelly oil,,Skelly Oil,0.8,Document
,skelly oil company,,ORG,0.8,Entity
,skrunda1,,Skrunda-1,0.8,Document
,slash,,PERSON,0.8,Entity
,slender means,,NOUN_PHRASE,0.8,Concept
,slim,,ORG,0.8,Entity
,slims 2000 album,,NOUN_PHRASE,0.8,Concept
,slow tempo drums,,NOUN_PHRASE,0.8,Concept
,small soldiers,,NOUN_PHRASE,0.8,Concept
,small soldiers soundtrack,,Small Soldiers (soundtrack),0.8,Document
,smeaton,,PERSON,0.8,Entity
,snowbasin,,GPE,0.8,Entity
,soccer,,NOUN_PHRASE,0.8,Concept
,social history,,NOUN_PHRASE,0.8,Concept
,societies,,NOUN_PHRASE,0.8,Concept
,soe,,ORG,0.8,Entity
,soe agents,,NOUN_PHRASE,0.8,Concept
,softball,,NOUN_PHRASE,0.8,Concept
,sokoka,,GPE,0.8,Entity
,sokoka county,,GPE,0.8,Entity
,some ancestral population,,NOUN_PHRASE,0.8,Concept
,some berber scholars,,NOUN_PHRASE,0.8,Concept
,some countries,,NOUN_PHRASE,0.8,Concept
,some debate,,NOUN_PHRASE,0.8,Concept
,some members,,NOUN_PHRASE,0.8,Concept
,some might say,,WORK_OF_ART,0.8,Entity
,some parts,,NOUN_PHRASE,0.8,Concept
,somewhat unclear circumstances,,NOUN_PHRASE,0.8,Concept
,son,,NOUN_PHRASE,0.8,Concept
,song,,NOUN_PHRASE,0.8,Concept
,song 2 you,,WORK_OF_ART,0.8,Entity
,songs,,NOUN_PHRASE,0.8,Concept
,songwriter,,NOUN_PHRASE,0.8,Concept
,songwriter macy gray,,NOUN_PHRASE,0.8,Concept
,sonke wortmann,,PERSON,0.8,Entity
,sonora,,ORG,0.8,Entity
,sonora y sinaloa,,ORG,0.8,Entity
,sons,,ORG,0.8,Entity
,sophomores,,NOUN_PHRASE,0.8,Concept
,soul,,NOUN_PHRASE,0.8,Concept
,south brooklyn,,LOC,0.8,Entity
,south carolina,,GPE,0.8,Entity
,south florida,,LOC,0.8,Entity
,south korea,,GPE,0.8,Entity
,south london,,GPE,0.8,Entity
,southcentral poland,,NOUN_PHRASE,0.8,Concept
,southeast,,DATE,0.8,Entity
,southwest airlines,,ORG,0.8,Entity
,southwestern flint,,NOUN_PHRASE,0.8,Concept
,space,,NOUN_PHRASE,0.8,Concept
,spanish,,NOUN_PHRASE,0.8,Concept
,spartan municipal stadium,,Spartan Municipal Stadium,0.8,Document
,speakers,,NOUN_PHRASE,0.8,Concept
,special olympics,,ORG,0.8,Entity
,specialist editors,,NOUN_PHRASE,0.8,Concept
,species deceases,,Species Deceases,0.8,Document
,spencer garrett,,PERSON,0.8,Entity
,spies,,NOUN_PHRASE,0.8,Concept
,spite,,NOUN_PHRASE,0.8,Concept
,spitzer,,PERSON,0.8,Entity
,sporobolus,,Sporobolus,0.8,Document
,sporobolus and zea are in the same what,,Sporobolus and Zea are in the same what?,1.0,Question
,sporobolus asper,,NOUN_PHRASE,0.8,Concept
,sporobolus compositus,,Sporobolus compositus,0.8,Document
,sports in new york state,,Sports in New York (state),0.8,Document
,springer protocols,,Springer Protocols,0.8,Document
,sprint music,,ORG,0.8,Entity
,spy,,NOUN_PHRASE,0.8,Concept
,sr,,NOUN_PHRASE,0.8,Concept
,st elmos fire,,NOUN_PHRASE,0.8,Concept
,st francis xavier,,NOUN_PHRASE,0.8,Concept
,st james,,NOUN_PHRASE,0.8,Concept
,st john,,NOUN_PHRASE,0.8,Concept
,st johns,,GPE,0.8,Entity
,st johns college,,GPE,0.8,Entity
,st johns college belize,,"St. John's College, Belize",0.8,Document
,st johns college belize offers an education in a tradition in which what three subjects were the core,,"St. John's College, Belize offers an education in a tradition in which what three subjects were the core?",1.0,Question
,st johns college high school belize,,"St. John's College High School, Belize",0.8,Document
,st johns competes,,NOUN_PHRASE,0.8,Concept
,st johns high school south carolina,,St. John's High School (South Carolina),0.8,Document
,st johns regional medical center california,,St. John's Regional Medical Center (California),0.8,Document
,st johns seminary,,NOUN_PHRASE,0.8,Concept
,st louis,,GPE,0.8,Entity
,st patricks day,,GPE,0.8,Entity
,staff,,NOUN_PHRASE,0.8,Concept
,stan wawrinka,,PERSON,0.8,Entity
,star wars,,NOUN_PHRASE,0.8,Concept
,star wars republic,,Star Wars: Republic,0.8,Document
,starclub,,PERSON,0.8,Entity
,starring brothers,,NOUN_PHRASE,0.8,Concept
,stars,,NOUN_PHRASE,0.8,Concept
,stars on the water,,WORK_OF_ART,0.8,Entity
,state,,ORG,0.8,Entity
,state attorneys general,,NOUN_PHRASE,0.8,Concept
,station maitre radar 60921,,WORK_OF_ART,0.8,Entity
,statute,,NOUN_PHRASE,0.8,Concept
,stefan bengt edberg,,PERSON,0.8,Entity
,stefan edberg,,PERSON,0.8,Entity
,stefania sandrelli,,PERSON,0.8,Entity
,steve aoki,,PERSON,0.8,Entity
,steve bendelack,,PERSON,0.8,Entity
,steve stones,,PERSON,0.8,Entity
,steven price,,PERSON,0.8,Entity
,stillwell avenues,,NOUN_PHRASE,0.8,Concept
,stone book series,,NOUN_PHRASE,0.8,Concept
,stone temple pilots,,ORG,0.8,Entity
,story,,PERSON,0.8,Entity
,stray cat blues,,Stray Cat Blues,0.8,Document
,streetcar lines,,NOUN_PHRASE,0.8,Concept
,striking roles,,NOUN_PHRASE,0.8,Concept
,string instrument,,NOUN_PHRASE,0.8,Concept
,strip club businesses,,NOUN_PHRASE,0.8,Concept
,strong native competition,,NOUN_PHRASE,0.8,Concept
,student enrollment,,NOUN_PHRASE,0.8,Concept
,students,,NOUN_PHRASE,0.8,Concept
,success,,NOUN_PHRASE,0.8,Concept
,such trips,,NOUN_PHRASE,0.8,Concept
,sudden death,,WORK_OF_ART,0.8,Entity
,suffolk,,GPE,0.8,Entity
,sugar,,GPE,0.8,Entity
,suicide squad,,NOUN_PHRASE,0.8,Concept
,suicide squad original motion picture score,,ORG,0.8,Entity
,suicide squad soundtrack,,Suicide Squad (soundtrack),0.8,Document
,sun,,PERSON,0.8,Entity
,sun valley,,LOC,0.8,Entity
,sunday,,DATE,0.8,Entity
,sunderland,,GPE,0.8,Entity
,sunni sayyids,,NOUN_PHRASE,0.8,Concept
,sunrise,,NOUN_PHRASE,0.8,Concept
,sunset,,NOUN_PHRASE,0.8,Concept
,super,,NOUN_PHRASE,0.8,Concept
,super champion,,NOUN_PHRASE,0.8,Concept
,super juniort,,ORG,0.8,Entity
,supernova,,PERSON,0.8,Entity
,supply,,NOUN_PHRASE,0.8,Concept
,support,,NOUN_PHRASE,0.8,Concept
,supporting roles,,NOUN_PHRASE,0.8,Concept
,surat ulu,,NOUN_PHRASE,0.8,Concept
,surf,,NOUN_PHRASE,0.8,Concept
,surf and stillwell avenues,,ORG,0.8,Entity
,suwaki,,ORG,0.8,Entity
